match_id,season_year,round,match_date,league_id,home_club,away_club,home_goals,away_goals,ht_home_goals,ht_away_goals
396,2018,23,2018-10-20,1,Cardiff,Fulham,4,2,2,2
397,2018,23,2018-10-20,1,Chelsea,Man United,2,2,1,0
398,2018,23,2018-10-20,1,Huddersfield,Liverpool,0,1,0,1
399,2018,23,2018-10-20,1,Man City,Burnley,5,0,1,0
400,2018,23,2018-10-20,1,Newcastle,Brighton,0,1,0,1
401,2018,23,2018-10-20,1,West Ham,Tottenham,0,1,0,1
402,2018,23,2018-10-20,1,Wolves,Watford,0,2,0,2
403,2018,30,2018-10-20,2,Barcelona,Sevilla,4,2,2,0
404,2018,30,2018-10-20,2,Real Madrid,Levante,1,2,0,2
405,2018,30,2018-10-20,2,Valencia,Leganes,1,1,0,0
406,2018,30,2018-10-20,2,Villarreal,Ath Madrid,1,1,0,0
407,2018,26,2018-10-20,3,Juventus,Genoa,1,1,1,0
408,2018,26,2018-10-20,3,Roma,Spal,0,2,0,1
409,2018,26,2018-10-20,3,Udinese,Napoli,0,3,0,1
410,2018,22,2018-10-20,4,Augsburg,RB Leipzig,0,0,0,0
411,2018,22,2018-10-20,4,Leverkusen,Hannover,2,2,1,1
412,2018,22,2018-10-20,4,Nurnberg,Hoffenheim,1,3,1,0
413,2018,22,2018-10-20,4,Schalke 04,Werder Bremen,0,2,0,1
414,2018,22,2018-10-20,4,Stuttgart,Dortmund,0,4,0,3
415,2018,22,2018-10-20,4,Wolfsburg,Bayern Munich,1,3,0,1
416,2018,28,2018-10-20,5,Caen,Guingamp,0,0,0,0
417,2018,28,2018-10-20,5,Dijon,Lille,1,2,0,2
418,2018,28,2018-10-20,5,Nantes,Toulouse,4,0,2,0
419,2018,28,2018-10-20,5,Paris SG,Amiens,5,0,2,0
420,2018,28,2018-10-20,5,Reims,Angers,1,1,0,1
421,2018,28,2018-10-20,5,Strasbourg,Monaco,2,1,1,0
422,2018,24,2018-10-21,1,Everton,Crystal Palace,2,0,0,0
423,2018,31,2018-10-21,2,Betis,Valladolid,0,1,0,1
424,2018,31,2018-10-21,2,Eibar,Ath Bilbao,1,1,1,1
425,2018,31,2018-10-21,2,Huesca,Espanol,0,2,0,1
426,2018,31,2018-10-21,2,Vallecano,Getafe,1,2,0,0
427,2018,27,2018-10-21,3,Bologna,Torino,2,2,0,1
428,2018,27,2018-10-21,3,Chievo,Atalanta,1,5,0,2
429,2018,27,2018-10-21,3,Fiorentina,Cagliari,1,1,0,0
430,2018,27,2018-10-21,3,Frosinone,Empoli,3,3,1,1
431,2018,27,2018-10-21,3,Inter,Milan,1,0,0,0
432,2018,27,2018-10-21,3,Parma,Lazio,0,2,0,0
433,2018,23,2018-10-21,4,Hertha,Freiburg,1,1,1,1
434,2018,23,2018-10-21,4,M'gladbach,Mainz,4,0,1,0
435,2018,29,2018-10-21,5,Montpellier,Bordeaux,2,0,1,0
436,2018,29,2018-10-21,5,Nice,Marseille,0,1,0,1
437,2018,29,2018-10-21,5,St Etienne,Rennes,1,1,1,1
438,2018,25,2018-10-22,1,Arsenal,Leicester,3,1,1,1
439,2018,32,2018-10-22,2,Sociedad,Girona,0,0,0,0
440,2018,28,2018-10-22,3,Sampdoria,Sassuolo,0,0,0,0
441,2018,33,2018-10-24,2,Vallecano,Ath Bilbao,1,1,1,0
442,2018,34,2018-10-26,2,Valladolid,Espanol,1,1,0,1
443,2018,24,2018-10-26,4,Freiburg,M'gladbach,3,1,1,1
444,2018,30,2018-10-26,5,Nimes,St Etienne,1,1,0,1
445,2018,26,2018-10-27,1,Brighton,Wolves,1,0,0,0
446,2018,26,2018-10-27,1,Fulham,Bournemouth,0,3,0,1
447,2018,26,2018-10-27,1,Leicester,West Ham,1,1,0,1
448,2018,26,2018-10-27,1,Liverpool,Cardiff,4,1,1,0
449,2018,26,2018-10-27,1,Southampton,Newcastle,0,0,0,0
450,2018,26,2018-10-27,1,Watford,Huddersfield,3,0,2,0
451,2018,35,2018-10-27,2,Ath Bilbao,Valencia,0,0,0,0
452,2018,35,2018-10-27,2,Ath Madrid,Sociedad,2,0,1,0
453,2018,35,2018-10-27,2,Celta,Eibar,4,0,2,0
454,2018,35,2018-10-27,2,Girona,Vallecano,2,1,2,0
455,2018,35,2018-10-27,2,Levante,Leganes,2,0,1,0
456,2018,29,2018-10-27,3,Atalanta,Parma,3,0,0,0
457,2018,29,2018-10-27,3,Empoli,Juventus,1,2,1,0
458,2018,29,2018-10-27,3,Torino,Fiorentina,1,1,1,1
459,2018,25,2018-10-27,4,Dortmund,Hertha,2,2,1,1
460,2018,25,2018-10-27,4,Fortuna Dusseldorf,Wolfsburg,0,3,0,1
461,2018,25,2018-10-27,4,Hannover,Augsburg,1,2,0,1
462,2018,25,2018-10-27,4,Hoffenheim,Stuttgart,4,0,0,0
463,2018,25,2018-10-27,4,Mainz,Bayern Munich,1,2,0,1
464,2018,31,2018-10-27,5,Amiens,Nantes,1,2,0,1
465,2018,31,2018-10-27,5,Angers,Lyon,1,2,0,0
466,2018,31,2018-10-27,5,Guingamp,Strasbourg,1,1,1,0
467,2018,31,2018-10-27,5,Lille,Caen,1,0,0,0
468,2018,31,2018-10-27,5,Monaco,Dijon,2,2,1,1
469,2018,31,2018-10-27,5,Toulouse,Montpellier,0,3,0,2
470,2018,27,2018-10-28,1,Burnley,Chelsea,0,4,0,1
471,2018,27,2018-10-28,1,Crystal Palace,Arsenal,2,2,1,0
472,2018,27,2018-10-28,1,Man United,Everton,2,1,1,0
473,2018,36,2018-10-28,2,Alaves,Villarreal,2,1,0,1
474,2018,36,2018-10-28,2,Barcelona,Real Madrid,5,1,2,0
475,2018,36,2018-10-28,2,Getafe,Betis,2,0,0,0
476,2018,36,2018-10-28,2,Sevilla,Huesca,2,1,0,0
477,2018,30,2018-10-28,3,Cagliari,Chievo,2,1,1,0
478,2018,30,2018-10-28,3,Genoa,Udinese,2,2,1,0
479,2018,30,2018-10-28,3,Milan,Sampdoria,3,2,2,2
480,2018,30,2018-10-28,3,Napoli,Roma,1,1,0,1
481,2018,30,2018-10-28,3,Sassuolo,Bologna,2,2,1,1
482,2018,30,2018-10-28,3,Spal,Frosinone,0,3,0,1
483,2018,26,2018-10-28,4,Nurnberg,Ein Frankfurt,1,1,0,0
484,2018,26,2018-10-28,4,RB Leipzig,Schalke 04,0,0,0,0
485,2018,26,2018-10-28,4,Werder Bremen,Leverkusen,2,6,0,3
486,2018,32,2018-10-28,5,Bordeaux,Nice,0,1,0,0
487,2018,32,2018-10-28,5,Marseille,Paris SG,0,2,0,0
488,2018,32,2018-10-28,5,Rennes,Reims,0,2,0,1
489,2018,28,2018-10-29,1,Tottenham,Man City,0,1,0,1
490,2018,31,2018-10-29,3,Lazio,Inter,0,3,0,2
491,2018,32,2018-10-31,3,Milan,Genoa,2,1,1,0
492,2018,33,2018-11-02,3,Napoli,Empoli,5,1,2,0
493,2018,27,2018-11-02,4,Stuttgart,Ein Frankfurt,0,3,0,2
494,2018,33,2018-11-02,5,Paris SG,Lille,2,1,0,0
495,2018,29,2018-11-03,1,Arsenal,Liverpool,1,1,0,0
496,2018,29,2018-11-03,1,Bournemouth,Man United,1,2,1,1
497,2018,29,2018-11-03,1,Cardiff,Leicester,0,1,0,0
498,2018,29,2018-11-03,1,Everton,Brighton,3,1,1,1
499,2018,29,2018-11-03,1,Newcastle,Watford,1,0,0,0
500,2018,29,2018-11-03,1,West Ham,Burnley,4,2,1,1
501,2018,29,2018-11-03,1,Wolves,Tottenham,2,3,0,2
502,2018,37,2018-11-03,2,Leganes,Ath Madrid,1,1,0,0
503,2018,37,2018-11-03,2,Real Madrid,Valladolid,2,0,0,0
504,2018,37,2018-11-03,2,Valencia,Girona,0,1,0,0
505,2018,37,2018-11-03,2,Vallecano,Barcelona,2,3,1,1
506,2018,34,2018-11-03,3,Fiorentina,Roma,1,1,1,0
507,2018,34,2018-11-03,3,Inter,Genoa,5,0,2,0
508,2018,34,2018-11-03,3,Juventus,Cagliari,3,1,2,1
509,2018,28,2018-11-03,4,Augsburg,Nurnberg,2,2,1,0
510,2018,28,2018-11-03,4,Bayern Munich,Freiburg,1,1,0,0
511,2018,28,2018-11-03,4,Hertha,RB Leipzig,0,3,0,1
512,2018,28,2018-11-03,4,Leverkusen,Hoffenheim,1,4,1,2
513,2018,28,2018-11-03,4,Schalke 04,Hannover,3,1,0,0
514,2018,28,2018-11-03,4,Wolfsburg,Dortmund,0,1,0,1
515,2018,34,2018-11-03,5,Caen,Rennes,1,2,0,0
516,2018,34,2018-11-03,5,Dijon,Nimes,0,4,0,2
517,2018,34,2018-11-03,5,Lyon,Bordeaux,1,1,1,0
518,2018,34,2018-11-03,5,Nice,Amiens,1,0,1,0
519,2018,34,2018-11-03,5,Reims,Monaco,1,0,1,0
520,2018,34,2018-11-03,5,Strasbourg,Toulouse,1,1,0,0
521,2018,30,2018-11-04,1,Chelsea,Crystal Palace,3,1,1,0
522,2018,30,2018-11-04,1,Man City,Southampton,6,1,4,1
523,2018,38,2018-11-04,2,Betis,Celta,3,3,1,0
524,2018,38,2018-11-04,2,Eibar,Alaves,2,1,0,1
525,2018,38,2018-11-04,2,Huesca,Getafe,1,1,0,0
526,2018,38,2018-11-04,2,Sociedad,Sevilla,0,0,0,0
527,2018,38,2018-11-04,2,Villarreal,Levante,1,1,0,0
528,2018,35,2018-11-04,3,Bologna,Atalanta,1,2,1,0
529,2018,35,2018-11-04,3,Chievo,Sassuolo,0,2,0,1
530,2018,35,2018-11-04,3,Lazio,Spal,4,1,2,1
531,2018,35,2018-11-04,3,Parma,Frosinone,0,0,0,0
532,2018,35,2018-11-04,3,Sampdoria,Torino,1,4,0,2
533,2018,35,2018-11-04,3,Udinese,Milan,0,1,0,0
534,2018,29,2018-11-04,4,M'gladbach,Fortuna Dusseldorf,3,0,0,0
535,2018,29,2018-11-04,4,Mainz,Werder Bremen,2,1,1,0
536,2018,35,2018-11-04,5,Montpellier,Marseille,3,0,0,0
537,2018,35,2018-11-04,5,Nantes,Guingamp,5,0,1,0
538,2018,35,2018-11-04,5,St Etienne,Angers,4,3,2,2
539,2018,31,2018-11-05,1,Huddersfield,Fulham,1,0,1,0
540,2018,39,2018-11-05,2,Espanol,Ath Bilbao,1,0,1,0
541,2018,40,2018-11-09,2,Levante,Sociedad,1,3,1,0
542,2018,36,2018-11-09,3,Frosinone,Fiorentina,1,1,0,0
543,2018,30,2018-11-09,4,Hannover,Wolfsburg,2,1,1,0
544,2018,36,2018-11-09,5,Lille,Strasbourg,0,0,0,0
545,2018,32,2018-11-10,1,Cardiff,Brighton,2,1,1,1
546,2018,32,2018-11-10,1,Crystal Palace,Tottenham,0,1,0,0
547,2018,32,2018-11-10,1,Huddersfield,West Ham,1,1,1,0
548,2018,32,2018-11-10,1,Leicester,Burnley,0,0,0,0
549,2018,32,2018-11-10,1,Newcastle,Bournemouth,2,1,2,1
550,2018,32,2018-11-10,1,Southampton,Watford,1,1,1,0
551,2018,41,2018-11-10,2,Ath Madrid,Ath Bilbao,3,2,0,1
552,2018,41,2018-11-10,2,Getafe,Valencia,0,1,0,0
553,2018,41,2018-11-10,2,Girona,Leganes,0,0,0,0
554,2018,41,2018-11-10,2,Valladolid,Eibar,0,0,0,0
555,2018,37,2018-11-10,3,Genoa,Napoli,1,2,1,0
556,2018,37,2018-11-10,3,Spal,Cagliari,2,2,1,0
557,2018,37,2018-11-10,3,Torino,Parma,1,2,1,2
558,2018,31,2018-11-10,4,Dortmund,Bayern Munich,3,2,0,1
559,2018,31,2018-11-10,4,Fortuna Dusseldorf,Hertha,4,1,0,0
560,2018,31,2018-11-10,4,Freiburg,Mainz,1,3,0,2
561,2018,31,2018-11-10,4,Hoffenheim,Augsburg,2,1,0,0
562,2018,31,2018-11-10,4,Nurnberg,Stuttgart,0,2,0,0
563,2018,31,2018-11-10,4,Werder Bremen,M'gladbach,1,3,0,1
564,2018,37,2018-11-10,5,Angers,Montpellier,1,0,0,0
565,2018,37,2018-11-10,5,Guingamp,Lyon,2,4,1,0
566,2018,37,2018-11-10,5,Nimes,Nice,0,1,0,0
567,2018,37,2018-11-10,5,St Etienne,Reims,2,0,2,0
568,2018,37,2018-11-10,5,Toulouse,Amiens,0,1,0,1
569,2018,33,2018-11-11,1,Arsenal,Wolves,1,1,0,1
570,2018,33,2018-11-11,1,Chelsea,Everton,0,0,0,0
571,2018,33,2018-11-11,1,Liverpool,Fulham,2,0,1,0
572,2018,33,2018-11-11,1,Man City,Man United,3,1,1,0
573,2018,42,2018-11-11,2,Alaves,Huesca,2,1,1,1
574,2018,42,2018-11-11,2,Barcelona,Betis,3,4,0,2
575,2018,42,2018-11-11,2,Celta,Real Madrid,2,4,0,1
576,2018,42,2018-11-11,2,Sevilla,Espanol,2,1,0,1
577,2018,42,2018-11-11,2,Vallecano,Villarreal,2,2,1,1
578,2018,38,2018-11-11,3,Atalanta,Inter,4,1,1,0
579,2018,38,2018-11-11,3,Chievo,Bologna,2,2,2,1
580,2018,38,2018-11-11,3,Empoli,Udinese,2,1,1,0
581,2018,38,2018-11-11,3,Milan,Juventus,0,2,0,1
582,2018,38,2018-11-11,3,Roma,Sampdoria,4,1,1,0
583,2018,38,2018-11-11,3,Sassuolo,Lazio,1,1,1,1
584,2018,32,2018-11-11,4,Ein Frankfurt,Schalke 04,3,0,0,0
585,2018,32,2018-11-11,4,RB Leipzig,Leverkusen,3,0,1,0
586,2018,38,2018-11-11,5,Bordeaux,Caen,0,0,0,0
587,2018,38,2018-11-11,5,Marseille,Dijon,2,0,1,0
588,2018,38,2018-11-11,5,Monaco,Paris SG,0,4,0,2
589,2018,38,2018-11-11,5,Rennes,Nantes,1,1,1,1
590,2018,43,2018-11-23,2,Leganes,Alaves,1,0,1,0
591,2018,33,2018-11-23,4,Leverkusen,Stuttgart,2,0,0,0
592,2018,39,2018-11-23,5,Lyon,St Etienne,1,0,0,0
593,2018,34,2018-11-24,1,Brighton,Leicester,1,1,1,0
594,2018,34,2018-11-24,1,Everton,Cardiff,1,0,0,0
595,2018,34,2018-11-24,1,Fulham,Southampton,3,2,2,1
596,2018,34,2018-11-24,1,Man United,Crystal Palace,0,0,0,0
597,2018,34,2018-11-24,1,Tottenham,Chelsea,3,1,2,0
598,2018,34,2018-11-24,1,Watford,Liverpool,0,3,0,0
599,2018,34,2018-11-24,1,West Ham,Man City,0,4,0,3
600,2018,44,2018-11-24,2,Ath Madrid,Barcelona,1,1,0,0
601,2018,44,2018-11-24,2,Eibar,Real Madrid,3,0,1,0
602,2018,44,2018-11-24,2,Huesca,Levante,2,2,1,1
603,2018,44,2018-11-24,2,Valencia,Vallecano,3,0,1,0
604,2018,39,2018-11-24,3,Inter,Frosinone,3,0,1,0
605,2018,39,2018-11-24,3,Juventus,Spal,2,0,1,0
606,2018,39,2018-11-24,3,Udinese,Roma,1,0,0,0
607,2018,34,2018-11-24,4,Augsburg,Ein Frankfurt,1,3,0,1
608,2018,34,2018-11-24,4,Bayern Munich,Fortuna Dusseldorf,3,3,2,1
609,2018,34,2018-11-24,4,Hertha,Hoffenheim,3,3,1,2
610,2018,34,2018-11-24,4,Mainz,Dortmund,1,2,0,0
611,2018,34,2018-11-24,4,Schalke 04,Nurnberg,5,2,2,1
612,2018,34,2018-11-24,4,Wolfsburg,RB Leipzig,1,0,0,0
613,2018,40,2018-11-24,5,Caen,Monaco,0,1,0,0
614,2018,40,2018-11-24,5,Dijon,Bordeaux,0,0,0,0
615,2018,40,2018-11-24,5,Nantes,Angers,1,1,0,1
616,2018,40,2018-11-24,5,Paris SG,Toulouse,1,0,1,0
617,2018,40,2018-11-24,5,Reims,Guingamp,2,1,1,0
618,2018,40,2018-11-24,5,Strasbourg,Nimes,0,1,0,0
619,2018,35,2018-11-25,1,Bournemouth,Arsenal,1,2,1,1
620,2018,35,2018-11-25,1,Wolves,Huddersfield,0,2,0,1
621,2018,45,2018-11-25,2,Ath Bilbao,Getafe,1,1,0,0
622,2018,45,2018-11-25,2,Espanol,Girona,1,3,0,2
623,2018,45,2018-11-25,2,Sevilla,Valladolid,1,0,1,0
624,2018,45,2018-11-25,2,Villarreal,Betis,2,1,0,0
625,2018,40,2018-11-25,3,Bologna,Fiorentina,0,0,0,0
626,2018,40,2018-11-25,3,Empoli,Atalanta,3,2,1,2
627,2018,40,2018-11-25,3,Genoa,Sampdoria,1,1,1,1
628,2018,40,2018-11-25,3,Lazio,Milan,1,1,0,0
629,2018,40,2018-11-25,3,Napoli,Chievo,0,0,0,0
630,2018,40,2018-11-25,3,Parma,Sassuolo,2,1,2,1
631,2018,35,2018-11-25,4,Freiburg,Werder Bremen,1,1,1,0
632,2018,35,2018-11-25,4,M'gladbach,Hannover,4,1,2,1
633,2018,41,2018-11-25,5,Amiens,Marseille,1,3,1,1
634,2018,41,2018-11-25,5,Montpellier,Rennes,2,2,1,1
635,2018,41,2018-11-25,5,Nice,Lille,2,0,1,0
636,2018,36,2018-11-26,1,Burnley,Newcastle,1,2,1,2
637,2018,46,2018-11-26,2,Sociedad,Celta,2,1,1,0
638,2018,41,2018-11-26,3,Cagliari,Torino,0,0,0,0
639,2018,37,2018-11-30,1,Cardiff,Wolves,2,1,0,1
640,2018,47,2018-11-30,2,Vallecano,Eibar,1,0,0,0
641,2018,36,2018-11-30,4,Fortuna Dusseldorf,Mainz,0,1,0,0
642,2018,42,2018-11-30,5,St Etienne,Nantes,3,0,0,0
643,2018,38,2018-12-01,1,Crystal Palace,Burnley,2,0,1,0
644,2018,38,2018-12-01,1,Huddersfield,Brighton,1,2,1,1
645,2018,38,2018-12-01,1,Leicester,Watford,2,0,2,0
646,2018,38,2018-12-01,1,Man City,Bournemouth,3,1,1,1
647,2018,38,2018-12-01,1,Newcastle,West Ham,0,3,0,1
648,2018,38,2018-12-01,1,Southampton,Man United,2,2,2,2
649,2018,48,2018-12-01,2,Celta,Huesca,2,0,1,0
650,2018,48,2018-12-01,2,Getafe,Espanol,3,0,0,0
651,2018,48,2018-12-01,2,Real Madrid,Valencia,2,0,1,0
652,2018,48,2018-12-01,2,Valladolid,Leganes,2,4,0,2
653,2018,42,2018-12-01,3,Fiorentina,Juventus,0,3,0,1
654,2018,42,2018-12-01,3,Sampdoria,Bologna,4,1,3,1
655,2018,42,2018-12-01,3,Spal,Empoli,2,2,1,2
656,2018,37,2018-12-01,4,Dortmund,Freiburg,2,0,1,0
657,2018,37,2018-12-01,4,Hannover,Hertha,0,2,0,1
658,2018,37,2018-12-01,4,Hoffenheim,Schalke 04,1,1,0,0
659,2018,37,2018-12-01,4,Stuttgart,Augsburg,1,0,1,0
660,2018,37,2018-12-01,4,Werder Bremen,Bayern Munich,1,2,1,1
661,2018,43,2018-12-01,5,Angers,Caen,1,1,0,0
662,2018,43,2018-12-01,5,Guingamp,Nice,0,0,0,0
663,2018,43,2018-12-01,5,Lille,Lyon,2,2,2,0
664,2018,43,2018-12-01,5,Monaco,Montpellier,1,2,1,0
665,2018,43,2018-12-01,5,Nimes,Amiens,3,0,1,0
666,2018,39,2018-12-02,1,Arsenal,Tottenham,4,2,1,2
667,2018,39,2018-12-02,1,Chelsea,Fulham,2,0,1,0
668,2018,39,2018-12-02,1,Liverpool,Everton,1,0,0,0
669,2018,49,2018-12-02,2,Alaves,Sevilla,1,1,1,0
670,2018,49,2018-12-02,2,Barcelona,Villarreal,2,0,1,0
671,2018,49,2018-12-02,2,Betis,Sociedad,1,0,1,0
672,2018,49,2018-12-02,2,Girona,Ath Madrid,1,1,1,0
673,2018,43,2018-12-02,3,Chievo,Lazio,1,1,1,0
674,2018,43,2018-12-02,3,Frosinone,Cagliari,1,1,1,0
675,2018,43,2018-12-02,3,Milan,Parma,2,1,0,0
676,2018,43,2018-12-02,3,Roma,Inter,2,2,0,1
677,2018,43,2018-12-02,3,Sassuolo,Udinese,0,0,0,0
678,2018,43,2018-12-02,3,Torino,Genoa,2,1,2,1
679,2018,38,2018-12-02,4,Ein Frankfurt,Wolfsburg,1,2,0,1
680,2018,38,2018-12-02,4,RB Leipzig,M'gladbach,2,0,2,0
681,2018,44,2018-12-02,5,Bordeaux,Paris SG,2,2,0,1
682,2018,44,2018-12-02,5,Marseille,Reims,0,0,0,0
683,2018,44,2018-12-02,5,Rennes,Strasbourg,1,4,1,2
684,2018,44,2018-12-02,5,Toulouse,Dijon,2,2,0,1
685,2018,50,2018-12-03,2,Levante,Ath Bilbao,3,0,1,0
686,2018,44,2018-12-03,3,Atalanta,Napoli,1,2,0,1
687,2018,39,2018-12-03,4,Nurnberg,Leverkusen,1,1,0,1
688,2018,40,2018-12-04,1,Bournemouth,Huddersfield,2,1,2,1
689,2018,40,2018-12-04,1,Brighton,Crystal Palace,3,1,3,0
690,2018,40,2018-12-04,1,Watford,Man City,1,2,0,1
691,2018,40,2018-12-04,1,West Ham,Cardiff,3,1,0,0
692,2018,45,2018-12-04,5,Amiens,Monaco,0,2,0,1
693,2018,45,2018-12-04,5,Montpellier,Lille,0,1,0,1
694,2018,45,2018-12-04,5,Nice,Angers,0,0,0,0
695,2018,41,2018-12-05,1,Burnley,Liverpool,1,3,0,0
696,2018,41,2018-12-05,1,Everton,Newcastle,1,1,1,1
697,2018,41,2018-12-05,1,Fulham,Leicester,1,1,1,0
698,2018,41,2018-12-05,1,Man United,Arsenal,2,2,1,1
699,2018,41,2018-12-05,1,Tottenham,Southampton,3,1,1,0
700,2018,41,2018-12-05,1,Wolves,Chelsea,2,1,0,1
701,2018,46,2018-12-05,5,Bordeaux,St Etienne,3,2,1,1
702,2018,46,2018-12-05,5,Caen,Nimes,1,2,0,1
703,2018,46,2018-12-05,5,Dijon,Guingamp,2,1,1,0
704,2018,46,2018-12-05,5,Lyon,Rennes,0,2,0,2
705,2018,46,2018-12-05,5,Nantes,Marseille,3,2,2,2
706,2018,46,2018-12-05,5,Reims,Toulouse,0,1,0,1
707,2018,46,2018-12-05,5,Strasbourg,Paris SG,1,1,1,0
708,2018,51,2018-12-07,2,Leganes,Getafe,1,1,0,1
709,2018,45,2018-12-07,3,Juventus,Inter,1,0,0,0
710,2018,40,2018-12-07,4,Werder Bremen,Fortuna Dusseldorf,3,1,1,1
711,2018,42,2018-12-08,1,Arsenal,Huddersfield,1,0,0,0
712,2018,42,2018-12-08,1,Bournemouth,Liverpool,0,4,0,1
713,2018,42,2018-12-08,1,Burnley,Brighton,1,0,1,0
714,2018,42,2018-12-08,1,Cardiff,Southampton,1,0,0,0
715,2018,42,2018-12-08,1,Chelsea,Man City,2,0,1,0
716,2018,42,2018-12-08,1,Leicester,Tottenham,0,2,0,1
717,2018,42,2018-12-08,1,Man United,Fulham,4,1,3,0
718,2018,42,2018-12-08,1,West Ham,Crystal Palace,3,2,0,1
719,2018,52,2018-12-08,2,Ath Madrid,Alaves,3,0,1,0
720,2018,52,2018-12-08,2,Espanol,Barcelona,0,4,0,3
721,2018,52,2018-12-08,2,Valencia,Sevilla,1,1,0,0
722,2018,52,2018-12-08,2,Villarreal,Celta,2,3,0,1
723,2018,46,2018-12-08,3,Cagliari,Roma,2,2,0,2
724,2018,46,2018-12-08,3,Lazio,Sampdoria,2,2,0,1
725,2018,46,2018-12-08,3,Napoli,Frosinone,4,0,2,0
726,2018,41,2018-12-08,4,Bayern Munich,Nurnberg,3,0,2,0
727,2018,41,2018-12-08,4,Freiburg,RB Leipzig,3,0,2,0
728,2018,41,2018-12-08,4,Hertha,Ein Frankfurt,1,0,1,0
729,2018,41,2018-12-08,4,Leverkusen,Augsburg,1,0,0,0
730,2018,41,2018-12-08,4,Schalke 04,Dortmund,1,2,0,1
731,2018,41,2018-12-08,4,Wolfsburg,Hoffenheim,2,2,2,1
732,2018,47,2018-12-08,5,Guingamp,Amiens,1,2,0,0
733,2018,47,2018-12-08,5,Rennes,Dijon,2,0,0,0
734,2018,43,2018-12-09,1,Newcastle,Wolves,1,2,1,1
735,2018,53,2018-12-09,2,Betis,Vallecano,2,0,0,0
736,2018,53,2018-12-09,2,Eibar,Levante,4,4,1,2
737,2018,53,2018-12-09,2,Huesca,Real Madrid,0,1,0,1
738,2018,53,2018-12-09,2,Sociedad,Valladolid,1,2,0,1
739,2018,47,2018-12-09,3,Empoli,Bologna,2,1,1,1
740,2018,47,2018-12-09,3,Genoa,Spal,1,1,1,1
741,2018,47,2018-12-09,3,Milan,Torino,0,0,0,0
742,2018,47,2018-12-09,3,Parma,Chievo,1,1,0,0
743,2018,47,2018-12-09,3,Sassuolo,Fiorentina,3,3,0,0
744,2018,47,2018-12-09,3,Udinese,Atalanta,1,3,1,1
745,2018,42,2018-12-09,4,M'gladbach,Stuttgart,3,0,0,0
746,2018,42,2018-12-09,4,Mainz,Hannover,1,1,0,1
747,2018,48,2018-12-09,5,Lille,Reims,1,1,0,0
748,2018,48,2018-12-09,5,Strasbourg,Caen,2,2,2,1
749,2018,44,2018-12-10,1,Everton,Watford,2,2,1,0
750,2018,54,2018-12-10,2,Ath Bilbao,Girona,1,0,0,0
751,2018,55,2018-12-14,2,Celta,Leganes,0,0,0,0
752,2018,43,2018-12-14,4,Nurnberg,Wolfsburg,0,2,0,0
753,2018,45,2018-12-15,1,Crystal Palace,Leicester,1,0,1,0
754,2018,45,2018-12-15,1,Fulham,West Ham,0,2,0,2
755,2018,45,2018-12-15,1,Huddersfield,Newcastle,0,1,0,0
756,2018,45,2018-12-15,1,Man City,Everton,3,1,1,0
757,2018,45,2018-12-15,1,Tottenham,Burnley,1,0,0,0
758,2018,45,2018-12-15,1,Watford,Cardiff,3,2,1,0
759,2018,45,2018-12-15,1,Wolves,Bournemouth,2,0,1,0
760,2018,56,2018-12-15,2,Eibar,Valencia,1,1,0,1
761,2018,56,2018-12-15,2,Getafe,Sociedad,1,0,1,0
762,2018,56,2018-12-15,2,Real Madrid,Vallecano,1,0,1,0
763,2018,56,2018-12-15,2,Valladolid,Ath Madrid,2,3,0,2
764,2018,48,2018-12-15,3,Inter,Udinese,1,0,0,0
765,2018,48,2018-12-15,3,Torino,Juventus,0,1,0,0
766,2018,44,2018-12-15,4,Augsburg,Schalke 04,1,1,1,0
767,2018,44,2018-12-15,4,Dortmund,Werder Bremen,2,1,2,1
768,2018,44,2018-12-15,4,Fortuna Dusseldorf,Freiburg,2,0,0,0
769,2018,44,2018-12-15,4,Hannover,Bayern Munich,0,4,0,2
770,2018,44,2018-12-15,4,Hoffenheim,M'gladbach,0,0,0,0
771,2018,44,2018-12-15,4,Stuttgart,Hertha,2,1,0,1
772,2018,49,2018-12-15,5,Reims,Strasbourg,2,1,1,0
773,2018,46,2018-12-16,1,Brighton,Chelsea,1,2,0,2
774,2018,46,2018-12-16,1,Liverpool,Man United,3,1,1,1
775,2018,46,2018-12-16,1,Southampton,Arsenal,3,2,2,1
776,2018,57,2018-12-16,2,Espanol,Betis,1,3,1,1
777,2018,57,2018-12-16,2,Huesca,Villarreal,2,2,1,0
778,2018,57,2018-12-16,2,Levante,Barcelona,0,5,0,2
779,2018,57,2018-12-16,2,Sevilla,Girona,2,0,0,0
780,2018,49,2018-12-16,3,Cagliari,Napoli,0,1,0,0
781,2018,49,2018-12-16,3,Fiorentina,Empoli,3,1,1,1
782,2018,49,2018-12-16,3,Frosinone,Sassuolo,0,2,0,1
783,2018,49,2018-12-16,3,Roma,Genoa,3,2,2,2
784,2018,49,2018-12-16,3,Sampdoria,Parma,2,0,0,0
785,2018,49,2018-12-16,3,Spal,Chievo,0,0,0,0
786,2018,45,2018-12-16,4,Ein Frankfurt,Leverkusen,2,1,1,0
787,2018,45,2018-12-16,4,RB Leipzig,Mainz,4,1,2,1
788,2018,50,2018-12-16,5,Lyon,Monaco,3,0,2,0
789,2018,50,2018-12-16,5,Nice,St Etienne,1,1,0,0
